Establishment year,District,State/UT,Latitude,Longitude,Pincode,Post office name
0,Maldah,West Bengal,25.17639923,88.16970062,732124,Gajol
20001218,Maldah,West Bengal,25.16539955,88.17150116,732124,Gajol
0,Maldah,West Bengal,25.19050026,88.17900085,732124,Gajol
20131112,Maldah,West Bengal,25.17889977,88.24279785,732124,Gajol
20101230,Maldah,West Bengal,25.20129967,88.25990295,732124,Gajol
20100221,Maldah,West Bengal,25.23660088,88.26110077,732124,Gajol
20090306,Maldah,West Bengal,25.18090057,88.27149963,732124,Gajol
20081122,Maldah,West Bengal,25.44529915,87.79550171,732125,Harishchandrapur Bazar
20111107,Maldah,West Bengal,25.39679909,87.80690002,732125,Harishchandrapur Bazar
20051208,Maldah,West Bengal,25.41710091,87.80719757,732125,Harishchandrapur Bazar
20071027,Maldah,West Bengal,25.37829971,87.82630157,732125,Harishchandrapur Bazar
20111115,Maldah,West Bengal,25.36219978,87.83149719,732125,Harishchandrapur Bazar
20121024,Maldah,West Bengal,25.33880043,87.83329773,732125,Harishchandrapur Bazar
20111107,Maldah,West Bengal,25.4008007,87.83380127,732125,Harishchandrapur Bazar
20061117,Maldah,West Bengal,25.39360046,87.84459686,732125,Harishchandrapur Bazar
20111123,Maldah,West Bengal,25.37210083,87.84459686,732125,Harishchandrapur Bazar
20091203,Maldah,West Bengal,25.44849968,87.84559631,732125,Harishchandrapur Bazar
20121024,Maldah,West Bengal,25.45689964,87.84609985,732125,Harishchandrapur Bazar
20101003,Maldah,West Bengal,25.39380074,87.84940338,732125,Harishchandrapur Bazar
20020215,Maldah,West Bengal,25.39579964,87.84999847,732125,Harishchandrapur Bazar
20121109,Maldah,West Bengal,25.36310005,87.86019897,732125,Harishchandrapur Bazar
20081122,Maldah,West Bengal,25.42480087,87.86229706,732125,Harishchandrapur Bazar
20121109,Maldah,West Bengal,25.3083992,87.86299896,732125,Harishchandrapur Bazar
20101112,Maldah,West Bengal,25.37039948,87.86329651,732125,Harishchandrapur Bazar
20121024,Maldah,West Bengal,25.37859917,87.86419678,732125,Harishchandrapur Bazar
-1,Maldah,West Bengal,25.36630058,87.86450195,732125,Harishchandrapur Bazar
20111115,Maldah,West Bengal,25.37759972,87.86650085,732125,Harishchandrapur Bazar
20111006,Maldah,West Bengal,25.44669914,87.86820221,732125,Harishchandrapur Bazar
20110904,Maldah,West Bengal,25.3118,87.86820221,732125,Harishchandrapur Bazar
20120517,Maldah,West Bengal,25.38800049,87.86930084,732125,Harishchandrapur Bazar
20121024,Maldah,West Bengal,25.31089973,87.87010193,732125,Harishchandrapur Bazar
20120501,Maldah,West Bengal,25.31229973,87.87059784,732125,Harishchandrapur Bazar
20101214,Maldah,West Bengal,25.35560036,87.87169647,732125,Harishchandrapur Bazar
20110312,Maldah,West Bengal,25.35650063,87.87180328,732125,Harishchandrapur Bazar
20101112,Maldah,West Bengal,25.39520073,87.87200165,732125,Harishchandrapur Bazar
20051208,Maldah,West Bengal,25.39550018,87.87310028,732125,Harishchandrapur Bazar
20111107,Maldah,West Bengal,25.34980011,87.8730011,732125,Harishchandrapur Bazar
20111123,Maldah,West Bengal,25.34989929,87.87850189,732125,Harishchandrapur Bazar
20021029,Maldah,West Bengal,25.40609932,87.87960052,732125,Harishchandrapur Bazar
20031125,Maldah,West Bengal,25.40480042,87.87969971,732125,Harishchandrapur Bazar
19990130,Maldah,West Bengal,25.40340042,87.8809967,732125,Harishchandrapur Bazar
20051208,Maldah,West Bengal,25.40530014,87.88220215,732125,Harishchandrapur Bazar
20121125,Maldah,West Bengal,25.36599922,87.88729858,732125,Harishchandrapur Bazar
20121024,Maldah,West Bengal,25.35379982,87.88929749,732125,Harishchandrapur Bazar
20150526,Maldah,West Bengal,25.29780006,87.88980103,732125,Harishchandrapur Bazar
19990130,Maldah,West Bengal,25.41410065,87.8911972,732125,Harishchandrapur Bazar
20071027,Maldah,West Bengal,25.29850006,87.89170074,732125,Harishchandrapur Bazar
20100205,Maldah,West Bengal,25.44099998,87.89170074,732125,Harishchandrapur Bazar
20061203,Maldah,West Bengal,25.43569946,87.89230347,732125,Harishchandrapur Bazar
20121109,Maldah,West Bengal,25.33699989,87.89250183,732125,Harishchandrapur Bazar
20061024,Maldah,West Bengal,25.2996006,87.89250183,732125,Harishchandrapur Bazar
20090930,Maldah,West Bengal,25.32099915,87.89330292,732125,Harishchandrapur Bazar
20121024,Maldah,West Bengal,25.30150032,87.89330292,732125,Harishchandrapur Bazar
20121024,Maldah,West Bengal,25.31850052,87.89389801,732125,Harishchandrapur Bazar
20061024,Maldah,West Bengal,25.30859947,87.89649963,732125,Harishchandrapur Bazar
20160605,Maldah,West Bengal,25.31069946,87.89689636,732125,Harishchandrapur Bazar
20111123,Maldah,West Bengal,25.34180069,87.89810181,732125,Harishchandrapur Bazar
20001218,Maldah,West Bengal,25.44519997,87.89839935,732125,Harishchandrapur Bazar
20111123,Maldah,West Bengal,25.37229919,87.89990234,732125,Harishchandrapur Bazar
20120211,Maldah,West Bengal,25.37369919,87.90190125,732125,Harishchandrapur Bazar
20121024,Maldah,West Bengal,25.33919907,87.90519714,732125,Harishchandrapur Bazar
20131112,Maldah,West Bengal,25.37330055,87.90540314,732125,Harishchandrapur Bazar
20100205,Maldah,West Bengal,25.32049942,87.90750122,732125,Harishchandrapur Bazar
20111123,Maldah,West Bengal,25.41640091,87.9088974,732125,Harishchandrapur Bazar
20071112,Maldah,West Bengal,25.31800079,87.91000366,732125,Harishchandrapur Bazar
20070120,Maldah,West Bengal,25.39419937,88.0447998,732126,Kaligaon
20100205,Maldah,West Bengal,25.39570045,88.04509735,732126,Kaligaon
19950831,Maldah,West Bengal,25.39970016,88.05370331,732126,Kaligaon
20130418,Maldah,West Bengal,25.44470024,88.06980133,732126,Kaligaon
20071214,Maldah,West Bengal,25.31299973,88.08360291,732126,Kaligaon
20121125,Maldah,West Bengal,25.49069977,87.8839035,732140,Tulsihatta
20070128,Maldah,West Bengal,25.45809937,87.90570068,732140,Tulsihatta
20070112,Maldah,West Bengal,25.46820068,87.9095993,732140,Tulsihatta
20101230,Maldah,West Bengal,25.50749969,87.91470337,732140,Tulsihatta
20121109,Maldah,West Bengal,25.46290016,87.91629791,732140,Tulsihatta
20101104,Maldah,West Bengal,25.45420074,87.91970062,732140,Tulsihatta
20121024,Maldah,West Bengal,25.45389938,87.92259979,732140,Tulsihatta
20120126,Maldah,West Bengal,25.46030045,87.92359924,732140,Tulsihatta
20111107,Maldah,West Bengal,25.49539948,87.92610168,732140,Tulsihatta
20111022,Maldah,West Bengal,25.49200058,87.92649841,732140,Tulsihatta
20121125,Maldah,West Bengal,25.49760056,87.92700195,732140,Tulsihatta
20061203,Maldah,West Bengal,25.43740082,87.93370056,732140,Tulsihatta
20120126,Maldah,West Bengal,25.5196991,87.97329712,732140,Tulsihatta
19971108,Maldah,West Bengal,25.02389908,88.15789795,732142,Mangalbari
20150203,Maldah,West Bengal,25.02020073,88.16259766,732142,Mangalbari
20170115,Maldah,West Bengal,25.11039925,88.05200195,732208,Amrity
0,Maldah,West Bengal,24.99239922,88.10489655,732208,Amrity
20011229,Maldah,West Bengal,25.13139915,88.3234024,732147,Bamangola
20101112,Maldah,West Bengal,25.14119911,88.33039856,732147,Bamangola
0,Dakshin Dinajpur,West Bengal,25.36989975,88.35810089,733121,Buniadpur
0,Dakshin Dinajpur,West Bengal,25.3743,88.36029816,733121,Buniadpur
0,Dakshin Dinajpur,West Bengal,25.36840057,88.36039734,733121,Buniadpur
0,Dakshin Dinajpur,West Bengal,25.36059952,88.36530304,733121,Buniadpur
20010112,Dakshin Dinajpur,West Bengal,25.45009995,88.43859863,733121,Buniadpur
19980127,Dakshin Dinajpur,West Bengal,25.4564991,88.44249725,733121,Buniadpur
20020215,Dakshin Dinajpur,West Bengal,25.48530006,88.44809723,733121,Buniadpur
20041027,Dakshin Dinajpur,West Bengal,25.43740082,88.46420288,733121,Buniadpur
20120307,Dakshin Dinajpur,West Bengal,25.45540047,88.48239899,733121,Buniadpur
20041111,Dakshin Dinajpur,West Bengal,25.42029953,88.47080231,733124,Gangarampur
19950119,Dakshin Dinajpur,West Bengal,25.41300011,88.5,733124,Gangarampur
20141123,Dakshin Dinajpur,West Bengal,25.43919945,88.21700287,733125,Harirampur
20021216,Uttar Dinajpur,West Bengal,25.56970024,88.3470993,733132,Kushmandi
19980127,Uttar Dinajpur,West Bengal,25.57979965,88.34950256,733132,Kushmandi
20081122,Uttar Dinajpur,West Bengal,25.57869911,88.34980011,733132,Kushmandi
20070120,Dakshin Dinajpur,West Bengal,25.47850037,88.27290344,733132,Kushmandi
0,Dakshin Dinajpur,West Bengal,25.54990005,88.33570099,733132,Kushmandi
20001031,Dakshin Dinajpur,West Bengal,25.54070091,88.3361969,733132,Kushmandi
19980127,Dakshin Dinajpur,West Bengal,25.55260086,88.33719635,733132,Kushmandi
0,Dakshin Dinajpur,West Bengal,25.55130005,88.35620117,733132,Kushmandi
20070309,Dakshin Dinajpur,West Bengal,25.52770042,88.38480377,733132,Kushmandi
0,Uttar Dinajpur,West Bengal,25.70339966,88.04910278,733134,Raiganj Bandar
0,Uttar Dinajpur,West Bengal,25.69989967,88.04949951,733134,Raiganj Bandar
0,Uttar Dinajpur,West Bengal,25.69319916,88.05249786,733134,Raiganj Bandar
0,Uttar Dinajpur,West Bengal,25.69109917,88.05490112,733134,Raiganj Bandar
0,Uttar Dinajpur,West Bengal,25.67180061,88.08119965,733134,Raiganj Bandar
0,Uttar Dinajpur,West Bengal,25.66209984,88.08850098,733134,Raiganj Bandar
0,Uttar Dinajpur,West Bengal,25.63689995,88.09909821,733134,Raiganj Bandar
0,Uttar Dinajpur,West Bengal,25.65600014,88.10579681,733134,Raiganj Bandar
20090109,Uttar Dinajpur,West Bengal,25.66049957,88.12860107,733134,Raiganj Bandar
0,Uttar Dinajpur,West Bengal,25.60899925,88.13939667,733134,Raiganj Bandar
19990130,Uttar Dinajpur,West Bengal,25.60930061,88.14240265,733134,Raiganj Bandar
20081122,Uttar Dinajpur,West Bengal,25.61020088,88.14260101,733134,Raiganj Bandar
0,Uttar Dinajpur,West Bengal,25.54330063,88.14990234,733134,Raiganj Bandar
0,Uttar Dinajpur,West Bengal,25.59530067,88.15280151,733134,Raiganj Bandar
0,Uttar Dinajpur,West Bengal,25.5923996,88.16329956,733134,Raiganj Bandar
20120211,Uttar Dinajpur,West Bengal,25.53450012,88.17079926,733134,Raiganj Bandar
0,Uttar Dinajpur,West Bengal,25.50390053,88.14189911,733143,Bhupalpur
20001031,Uttar Dinajpur,West Bengal,25.5182991,88.14579773,733143,Bhupalpur
20100213,Uttar Dinajpur,West Bengal,25.49749947,88.14620209,733143,Bhupalpur
0,Uttar Dinajpur,West Bengal,25.49119949,88.17250061,733143,Bhupalpur
20131011,Uttar Dinajpur,West Bengal,25.87210083,87.94609833,733201,Dalkhola
0,Uttar Dinajpur,West Bengal,25.66160011,88.26740265,733129,Kaliyaganj
19950204,Uttar Dinajpur,West Bengal,25.68530083,88.26889801,733129,Kaliyaganj
19990114,Uttar Dinajpur,West Bengal,25.6595993,88.26950073,733129,Kaliyaganj
19980127,Uttar Dinajpur,West Bengal,25.66939926,88.32060242,733129,Kaliyaganj
19980127,Uttar Dinajpur,West Bengal,25.65780067,88.32240295,733129,Kaliyaganj
20001116,Uttar Dinajpur,West Bengal,25.65749931,88.32489777,733129,Kaliyaganj
20040205,Uttar Dinajpur,West Bengal,25.65509987,88.32510376,733129,Kaliyaganj
19931215,Uttar Dinajpur,West Bengal,25.65180016,88.33439636,733129,Kaliyaganj
0,Uttar Dinajpur,West Bengal,25.62870026,88.33439636,733129,Kaliyaganj
0,Uttar Dinajpur,West Bengal,25.64889908,88.33889771,733129,Kaliyaganj
20010119,Uttar Dinajpur,West Bengal,25.63969994,88.34609985,733129,Kaliyaganj
0,Uttar Dinajpur,West Bengal,25.60269928,88.34609985,733129,Kaliyaganj
0,Uttar Dinajpur,West Bengal,25.60059929,88.3470993,733129,Kaliyaganj
0,Uttar Dinajpur,West Bengal,25.63879967,88.34929657,733129,Kaliyaganj
20001202,Uttar Dinajpur,West Bengal,26.11989975,87.99810028,733209,Kanki
20081021,Uttar Dinajpur,West Bengal,25.8125,87.93810272,733215,Karandighi
20121024,Uttar Dinajpur,West Bengal,25.81879997,87.93990326,733215,Karandighi
19970225,Uttar Dinajpur,West Bengal,25.81889915,87.94120026,733215,Karandighi
20021216,Uttar Dinajpur,West Bengal,25.81509972,87.94309998,733215,Karandighi
20021013,Darjiling,West Bengal,26.75460052,88.37950134,734003,Pradhan Nagar
19941202,Darjiling,West Bengal,26.75110054,88.38369751,734003,Pradhan Nagar
-1,Darjiling,West Bengal,26.74069977,88.3884964,734003,Pradhan Nagar
0,Darjiling,West Bengal,26.75749969,88.36090088,734010,Matigara
20031101,Darjiling,West Bengal,26.7628994,88.36519623,734010,Matigara
19941218,Darjiling,West Bengal,26.48329926,88.22190094,734425,Bidhan Nagar
20090210,Darjiling,West Bengal,26.48290062,88.23960114,734425,Bidhan Nagar
19940406,Darjiling,West Bengal,26.47610092,88.24089813,734425,Bidhan Nagar
0,Darjiling,West Bengal,26.47839928,88.24099731,734425,Bidhan Nagar
0,Uttar Dinajpur,West Bengal,26.44919968,88.25720215,734425,Bidhan Nagar
0,Darjiling,West Bengal,26.60460091,88.28690338,734434,Phansidewa
20050802,Darjiling,West Bengal,26.61779976,88.292099,734434,Phansidewa
20060821,Darjiling,West Bengal,26.61709976,88.29499817,734434,Phansidewa
0,Barddhaman,West Bengal,23.41629982,88.34120178,741316,Srirampur (Nadia)
20051123,Barddhaman,West Bengal,23.42569923,88.35500336,741316,Srirampur (Nadia)
20020224,Nadia,West Bengal,23.43079948,88.35379791,741316,Srirampur (Nadia)
20110217,Nadia,West Bengal,23.41670036,88.35559845,741316,Srirampur (Nadia)
20010317,Barddhaman,West Bengal,23.41550064,88.32800293,741319,Bidyanagar
20001227,Nadia,West Bengal,23.67420006,88.14929962,741137,Debagram
20121125,Nadia,West Bengal,23.66810036,88.15149689,741137,Debagram
20040205,Nadia,West Bengal,23.65509987,88.1548996,741137,Debagram
20090110,Nadia,West Bengal,23.65259933,88.15820313,741137,Debagram
20081122,Nadia,West Bengal,23.68359947,88.16889954,741137,Debagram
20121227,Nadia,West Bengal,23.65340042,88.20899963,741137,Debagram
0,Nadia,West Bengal,23.66309929,88.21260071,741137,Debagram
20120424,Nadia,West Bengal,23.67630005,88.21549988,741137,Debagram
20021123,Nadia,West Bengal,23.67919922,88.22499847,741137,Debagram
20121125,Nadia,West Bengal,23.66839981,88.24759674,741137,Debagram
20121125,Nadia,West Bengal,23.6473999,88.26329803,741137,Debagram
20001202,Nadia,West Bengal,23.70549965,88.27230072,741137,Debagram
20161206,Nadia,West Bengal,23.71509933,88.2818985,741137,Debagram
20171107,Nadia,West Bengal,23.69890022,88.28209686,741137,Debagram
20091125,Nadia,West Bengal,23.70079994,88.28320313,741137,Debagram
20101003,Nadia,West Bengal,23.70249939,88.28320313,741137,Debagram
20071207,Nadia,West Bengal,23.61260033,88.28399658,741137,Debagram
20011229,Nadia,West Bengal,23.62120056,88.28900146,741137,Debagram
20070731,Nadia,West Bengal,23.68359947,88.29840088,741137,Debagram
20040205,Nadia,West Bengal,23.70770073,88.30000305,741137,Debagram
20121125,Nadia,West Bengal,23.65719986,88.32730103,741137,Debagram
20081130,Nadia,West Bengal,23.6602993,88.34020233,741137,Debagram
20001117,Nadia,West Bengal,23.58060074,88.36009979,741138,Dharmada
20111108,Nadia,West Bengal,23.5333004,88.37799835,741138,Dharmada
0,Murshidabad,West Bengal,24.06739998,88.24259949,742101,Berhampore (WB)
19991209,Murshidabad,West Bengal,24.04980087,88.28620148,742102,Chunakhali Nimtala
20111031,Murshidabad,West Bengal,24.04859924,88.28780365,742102,Chunakhali Nimtala
19930214,Murshidabad,West Bengal,24.05459976,88.28859711,742102,Chunakhali Nimtala
0,Murshidabad,West Bengal,24.06200027,88.29270172,742102,Chunakhali Nimtala
0,Murshidabad,West Bengal,24.05450058,88.29299927,742102,Chunakhali Nimtala
20160504,Murshidabad,West Bengal,24.06119919,88.29370117,742102,Chunakhali Nimtala
20040807,Murshidabad,West Bengal,24.06480026,88.29399872,742102,Chunakhali Nimtala
19941125,Murshidabad,West Bengal,24.05970001,88.29450226,742102,Chunakhali Nimtala
0,Murshidabad,West Bengal,24.06279945,88.29450226,742102,Chunakhali Nimtala
0,Murshidabad,West Bengal,24.06119919,88.29679871,742102,Chunakhali Nimtala
20111108,Murshidabad,West Bengal,24.05890083,88.2990036,742102,Chunakhali Nimtala
0,Murshidabad,West Bengal,24.06110001,88.30039978,742102,Chunakhali Nimtala
19941218,Murshidabad,West Bengal,24.05920029,88.30419922,742102,Chunakhali Nimtala
20030110,Murshidabad,West Bengal,24.12549973,88.30599976,742102,Chunakhali Nimtala
20091109,Murshidabad,West Bengal,24.04310036,88.3082962,742102,Chunakhali Nimtala
20111023,Murshidabad,West Bengal,24.12260056,88.30979919,742102,Chunakhali Nimtala
19920324,Murshidabad,West Bengal,24.12030029,88.31420135,742102,Chunakhali Nimtala
20121118,Murshidabad,West Bengal,24.12249947,88.31600189,742102,Chunakhali Nimtala
20001202,Murshidabad,West Bengal,24.12150002,88.31990051,742102,Chunakhali Nimtala
20111108,Murshidabad,West Bengal,24.12730026,88.32360077,742102,Chunakhali Nimtala
20090408,Murshidabad,West Bengal,24.11380005,88.32510376,742102,Chunakhali Nimtala
20011222,Murshidabad,West Bengal,24.13159943,88.32920074,742102,Chunakhali Nimtala
20010213,Murshidabad,West Bengal,24.13170052,88.33550262,742102,Chunakhali Nimtala
20101223,Murshidabad,West Bengal,24.13010025,88.3368988,742102,Chunakhali Nimtala
20120424,Murshidabad,West Bengal,24.13059998,88.33779907,742102,Chunakhali Nimtala
20090218,Murshidabad,West Bengal,24.11219978,88.36190033,742102,Chunakhali Nimtala
20120307,Murshidabad,West Bengal,24.11129951,88.36669922,742102,Chunakhali Nimtala
20101028,Murshidabad,West Bengal,24.10849953,88.37059784,742102,Chunakhali Nimtala
20091025,Murshidabad,West Bengal,24.10580063,88.37280273,742102,Chunakhali Nimtala
20071121,Murshidabad,West Bengal,24.09670067,88.37409973,742102,Chunakhali Nimtala
20001202,Murshidabad,West Bengal,24.09830093,88.37539673,742102,Chunakhali Nimtala
0,Nadia,West Bengal,23.26729965,88.50319672,741121,Badkulla
20080530,Barddhaman,West Bengal,23.60549927,88.21990204,741153,Matiari
20101028,Nadia,West Bengal,23.6446991,88.1631012,741153,Matiari
20110406,Nadia,West Bengal,23.64139938,88.16590118,741153,Matiari
20011222,Nadia,West Bengal,23.62409973,88.19719696,741153,Matiari
20090203,Nadia,West Bengal,23.62800026,88.47470093,741124,Bara Andulia
20081209,Nadia,West Bengal,23.64019966,88.48629761,741124,Bara Andulia
20100403,Nadia,West Bengal,23.62719917,88.48760223,741124,Bara Andulia
20091025,Nadia,West Bengal,23.62730026,88.48960114,741124,Bara Andulia
20070222,Nadia,West Bengal,23.62389946,88.49169922,741124,Bara Andulia
20160215,Nadia,West Bengal,23.64089966,88.49459839,741124,Bara Andulia
20131215,Barddhaman,West Bengal,23.43639946,88.35320282,741125,Belpukur
20120204,Barddhaman,West Bengal,23.47579956,88.36840057,741125,Belpukur
20091228,Barddhaman,West Bengal,23.47410011,88.36849976,741125,Belpukur
20121204,Barddhaman,West Bengal,23.47579956,88.36959839,741125,Belpukur
20111218,Barddhaman,West Bengal,23.47730064,88.37010193,741125,Belpukur
20130222,Barddhaman,West Bengal,23.48069954,88.37210083,741125,Belpukur
0,Nadia,West Bengal,23.45219994,88.40670013,741125,Belpukur
20070222,Nadia,West Bengal,23.45159912,88.44409943,741125,Belpukur
20090219,Nadia,West Bengal,23.45140076,88.44539642,741125,Belpukur
20130121,Nadia,West Bengal,23.45210075,88.44660187,741125,Belpukur
20091126,Nadia,West Bengal,23.51619911,88.45290375,741125,Belpukur
20120323,Nadia,West Bengal,23.52149963,88.45570374,741125,Belpukur
20131231,Barddhaman,West Bengal,23.56990051,88.31770325,741126,Khidirpur Bethuadahari
20001202,Nadia,West Bengal,23.60239983,88.30919647,741126,Khidirpur Bethuadahari
20011120,Nadia,West Bengal,23.61949921,88.3117981,741126,Khidirpur Bethuadahari
20091125,Nadia,West Bengal,23.56389999,88.31359863,741126,Khidirpur Bethuadahari
20161112,Nadia,West Bengal,23.56399918,88.31700134,741126,Khidirpur Bethuadahari
20101003,Nadia,West Bengal,23.64019966,88.31929779,741126,Khidirpur Bethuadahari
0,Nadia,West Bengal,23.58029938,88.332901,741126,Khidirpur Bethuadahari
20041230,Nadia,West Bengal,23.64620018,88.33789825,741126,Khidirpur Bethuadahari
19991115,Nadia,West Bengal,23.58849907,88.34570313,741126,Khidirpur Bethuadahari
20110124,Nadia,West Bengal,23.6529007,88.34760284,741126,Khidirpur Bethuadahari
20040213,Nadia,West Bengal,23.60980034,88.34940338,741126,Khidirpur Bethuadahari
20110321,Nadia,West Bengal,23.66659927,88.36039734,741126,Khidirpur Bethuadahari
0,Nadia,West Bengal,23.59799957,88.37059784,741126,Khidirpur Bethuadahari
20100318,Nadia,West Bengal,23.66349983,88.37879944,741126,Khidirpur Bethuadahari
20091025,Nadia,West Bengal,23.65649986,88.38410187,741126,Khidirpur Bethuadahari
0,Nadia,West Bengal,23.70840073,88.40480042,741126,Khidirpur Bethuadahari
20030126,Nadia,West Bengal,23.71360016,88.40779877,741126,Khidirpur Bethuadahari
20061102,Nadia,West Bengal,23.6616993,88.42279816,741126,Khidirpur Bethuadahari
20091126,Nadia,West Bengal,23.56200027,88.42469788,741126,Khidirpur Bethuadahari
20121204,Nadia,West Bengal,23.60440063,88.42639923,741126,Khidirpur Bethuadahari
20091025,Nadia,West Bengal,23.66329956,88.42690277,741126,Khidirpur Bethuadahari
0,Nadia,West Bengal,23.59630013,88.44609833,741126,Khidirpur Bethuadahari
20061126,Nadia,West Bengal,23.5795002,88.44930267,741126,Khidirpur Bethuadahari
20100318,Nadia,West Bengal,23.60330009,88.47509766,741126,Khidirpur Bethuadahari
20081209,Nadia,West Bengal,23.62150002,88.4776001,741126,Khidirpur Bethuadahari
20001024,Nadia,West Bengal,23.62100029,88.47899628,741126,Khidirpur Bethuadahari
20100129,Nadia,West Bengal,23.66399956,88.50319672,741126,Khidirpur Bethuadahari
20171108,Nadia,West Bengal,23.47719955,88.46649933,741140,Dhubulia T B Hospital
0,Nadia,West Bengal,23.47610092,88.46669769,741140,Dhubulia T B Hospital
20120220,Nadia,West Bengal,23.47640038,88.4693985,741140,Dhubulia T B Hospital
20011120,Nadia,West Bengal,23.49080086,88.47440338,741140,Dhubulia T B Hospital
20120220,Nadia,West Bengal,23.4871006,88.47709656,741140,Dhubulia T B Hospital
20130121,Nadia,West Bengal,23.48920059,88.47789764,741140,Dhubulia T B Hospital
20120323,Nadia,West Bengal,23.49209976,88.48149872,741140,Dhubulia T B Hospital
20130105,Nadia,West Bengal,23.49449921,88.48249817,741140,Dhubulia T B Hospital
20030126,Nadia,West Bengal,23.46699905,88.48509979,741140,Dhubulia T B Hospital
20111031,Nadia,West Bengal,23.50099945,88.48940277,741140,Dhubulia T B Hospital
20100121,Nadia,West Bengal,23.52230072,88.5042038,741140,Dhubulia T B Hospital
20050106,Nadia,West Bengal,23.74830055,88.23770142,741150,Kaliganj
20101130,Nadia,West Bengal,23.74990082,88.23799896,741150,Kaliganj
20120922,Nadia,West Bengal,23.73760033,88.23870087,741150,Kaliganj
0,Nadia,West Bengal,23.75390053,88.24340057,741150,Kaliganj
20091109,Nadia,West Bengal,23.75189972,88.25610352,741150,Kaliganj
20081122,Nadia,West Bengal,23.75309944,88.25610352,741150,Kaliganj
20130112,Barddhaman,West Bengal,23.5576992,88.28140259,741162,Kasiadanga
19990123,Nadia,West Bengal,23.54059982,88.41390228,741154,Muragachha
20111108,Nadia,West Bengal,23.54910088,88.43979645,741154,Muragachha
20110209,Nadia,West Bengal,23.54940033,88.44219971,741154,Muragachha
20091126,Nadia,West Bengal,23.57900047,88.45069885,741154,Muragachha
20120307,Nadia,West Bengal,23.56879997,88.48670197,741154,Muragachha
20090424,Nadia,West Bengal,23.59630013,88.49990082,741154,Muragachha
20091025,Nadia,West Bengal,23.81399918,88.42819977,741155,Palashipara
19990123,Nadia,West Bengal,23.79870033,88.45259857,741155,Palashipara
20130206,Nadia,West Bengal,23.79599953,88.45659637,741155,Palashipara
0,Nadia,West Bengal,23.8064003,88.46230316,741155,Palashipara
19990123,Nadia,West Bengal,23.81909943,88.47370148,741155,Palashipara
20030110,Nadia,West Bengal,23.81879997,88.47530365,741155,Palashipara
19981222,Nadia,West Bengal,23.81839943,88.48069763,741155,Palashipara
20061126,Nadia,West Bengal,23.82049942,88.48130035,741155,Palashipara
20070326,Nadia,West Bengal,23.78730011,88.49510193,741155,Palashipara
0,Nadia,West Bengal,23.84379959,88.49839783,741155,Palashipara
20100121,Nadia,West Bengal,23.83359909,88.49909973,741155,Palashipara
20130121,Nadia,West Bengal,23.83779907,88.50039673,741155,Palashipara
20120204,Murshidabad,West Bengal,23.80550003,88.415802,741156,Plassey
20121125,Nadia,West Bengal,23.76000023,88.25489807,741156,Plassey
20151018,Nadia,West Bengal,23.77009964,88.25569916,741156,Plassey
20011120,Nadia,West Bengal,23.75889969,88.25990295,741156,Plassey
20140819,Nadia,West Bengal,23.80349922,88.28500366,741156,Plassey
0,Nadia,West Bengal,23.75390053,88.29000092,741156,Plassey
20121125,Nadia,West Bengal,23.78389931,88.31990051,741156,Plassey
20110124,Nadia,West Bengal,23.7833004,88.32189941,741156,Plassey
20091126,Nadia,West Bengal,23.78420067,88.353302,741156,Plassey
20090203,Nadia,West Bengal,23.76880074,88.37760162,741156,Plassey
20081201,Nadia,West Bengal,23.73480034,88.37909698,741156,Plassey
20090109,Nadia,West Bengal,23.73480034,88.38210297,741156,Plassey
20121125,Nadia,West Bengal,23.76339912,88.3891983,741156,Plassey
19981222,Nadia,West Bengal,23.79220009,88.39089966,741156,Plassey
20060626,Nadia,West Bengal,23.73920059,88.40460205,741156,Plassey
20090203,Nadia,West Bengal,23.73629951,88.40899658,741156,Plassey
19961130,Nadia,West Bengal,23.73430061,88.41179657,741156,Plassey
0,Nadia,West Bengal,23.7154007,88.41570282,741156,Plassey
20040214,Nadia,West Bengal,23.72809982,88.41719818,741156,Plassey
19971108,Nadia,West Bengal,23.79299927,88.42649841,741156,Plassey
0,Nadia,West Bengal,23.82049942,88.4285965,741156,Plassey
0,Nadia,West Bengal,23.81900024,88.42900085,741156,Plassey
20121125,Nadia,West Bengal,23.8220005,88.42900085,741156,Plassey
20030126,Nadia,West Bengal,23.82530022,88.43049622,741156,Plassey
20030227,Nadia,West Bengal,23.69420052,88.48570251,741160,Tehatta
20030126,Nadia,West Bengal,23.73990059,88.50119781,741160,Tehatta
20101028,Nadia,West Bengal,23.7989006,88.49990082,741163,Betai
20000407,Nadia,West Bengal,23.46829987,88.48560333,741164,Dayer Bazar
20120307,Nadia,West Bengal,23.49629974,88.49819946,741164,Dayer Bazar
20090307,Nadia,West Bengal,23.7173996,88.2838974,741181,Paglachandi
20111031,Nadia,West Bengal,23.71839905,88.28559875,741181,Paglachandi
20161020,Nadia,West Bengal,23.71879959,88.29309845,741181,Paglachandi
0,Nadia,West Bengal,23.71719933,88.2963028,741181,Paglachandi
20121125,Nadia,West Bengal,23.71439934,88.29679871,741181,Paglachandi
20041206,Nadia,West Bengal,23.72450066,88.32309723,741181,Paglachandi
20120323,Nadia,West Bengal,23.74670029,88.3289032,741181,Paglachandi
20131113,Nadia,West Bengal,23.73500061,88.32949829,741181,Paglachandi
